,Usecase,Parameter,Parameter Value,Obj Value,Runtime
375,Medium,CutPasses,75,599.776664964801,0.08000016212463379
376,Medium,CutPasses,76,599.776664964801,0.08600020408630371
377,Medium,CutPasses,77,599.776664964801,0.08599996566772461
378,Medium,CutPasses,78,599.776664964801,0.08599996566772461
379,Medium,CutPasses,79,599.776664964801,0.06999993324279785
380,Medium,CutPasses,80,599.776664964801,0.0839998722076416
381,Medium,CutPasses,81,599.776664964801,0.10100007057189941
382,Medium,CutPasses,82,599.776664964801,0.07500004768371582
383,Medium,CutPasses,83,599.776664964801,0.07899999618530273
384,Medium,CutPasses,84,599.776664964801,0.07200002670288086
385,Medium,CutPasses,85,599.776664964801,0.07899999618530273
386,Medium,CutPasses,86,599.776664964801,0.07800006866455078
387,Medium,CutPasses,87,599.776664964801,0.07899999618530273
388,Medium,CutPasses,88,599.776664964801,0.07700014114379883
389,Medium,CutPasses,89,599.776664964801,0.0820000171661377
390,Medium,CutPasses,90,599.776664964801,0.07599997520446777
391,Medium,CutPasses,91,599.776664964801,0.06800007820129395
392,Medium,CutPasses,92,599.776664964801,0.07799983024597168
393,Medium,CutPasses,93,599.776664964801,0.08899998664855957
394,Medium,CutPasses,94,599.776664964801,0.13199996948242188
395,Medium,CutPasses,95,599.776664964801,0.0969998836517334
396,Medium,CutPasses,96,599.776664964801,0.09599995613098145
397,Medium,CutPasses,97,599.776664964801,0.11400008201599121
398,Medium,CutPasses,98,599.776664964801,0.06400012969970703
399,Medium,CutPasses,99,599.776664964801,0.06699991226196289
400,Medium,CutAggPasses,0,599.776664964801,0.08699989318847656
401,Medium,CutAggPasses,1,599.776664964801,0.08499979972839355
402,Medium,CutAggPasses,2,599.776664964801,0.07999992370605469
403,Medium,CutAggPasses,3,599.776664964801,0.08699989318847656
404,Medium,CutAggPasses,4,599.776664964801,0.08600020408630371
405,Medium,CutAggPasses,5,599.776664964801,0.11699986457824707
406,Medium,CutAggPasses,6,599.776664964801,0.08099985122680664
407,Medium,CutAggPasses,7,599.776664964801,0.10899996757507324
408,Medium,CutAggPasses,8,599.776664964801,0.08300018310546875
409,Medium,CutAggPasses,9,599.776664964801,0.13899993896484375
410,Medium,CutAggPasses,10,599.776664964801,0.08700013160705566
411,Medium,CutAggPasses,11,599.776664964801,0.07599997520446777
412,Medium,CutAggPasses,12,599.776664964801,0.12599992752075195
413,Medium,CutAggPasses,13,599.776664964801,0.10299992561340332
414,Medium,CutAggPasses,14,599.776664964801,0.11299991607666016
415,Medium,CutAggPasses,15,599.776664964801,0.0840001106262207
416,Medium,CutAggPasses,16,599.776664964801,0.10199999809265137
417,Medium,CutAggPasses,17,599.776664964801,0.0840001106262207
418,Medium,CutAggPasses,18,599.776664964801,0.07500004768371582
419,Medium,CutAggPasses,19,599.776664964801,0.08299994468688965
420,Medium,CutAggPasses,20,599.776664964801,0.09400010108947754
421,Medium,CutAggPasses,21,599.776664964801,0.12800002098083496
422,Medium,CutAggPasses,22,599.776664964801,0.07899999618530273
423,Medium,CutAggPasses,23,599.776664964801,0.08000016212463379
424,Medium,CutAggPasses,24,599.776664964801,0.07500004768371582
425,Medium,CutAggPasses,25,599.776664964801,0.0690000057220459
426,Medium,CutAggPasses,26,599.776664964801,0.13399982452392578
427,Medium,CutAggPasses,27,599.776664964801,0.09099984169006348
428,Medium,CutAggPasses,28,599.776664964801,0.06799983978271484
429,Medium,CutAggPasses,29,599.776664964801,0.08100008964538574
430,Medium,CutAggPasses,30,599.776664964801,0.07800006866455078
431,Medium,CutAggPasses,31,599.776664964801,0.06500005722045898
432,Medium,CutAggPasses,32,599.776664964801,0.07599997520446777
433,Medium,CutAggPasses,33,599.776664964801,0.3339998722076416
434,Medium,CutAggPasses,34,599.776664964801,0.09499979019165039
435,Medium,CutAggPasses,35,599.776664964801,0.08299994468688965
436,Medium,CutAggPasses,36,599.776664964801,0.0820000171661377
437,Medium,CutAggPasses,37,599.776664964801,0.07599997520446777
438,Medium,CutAggPasses,38,599.776664964801,0.0690000057220459
439,Medium,CutAggPasses,39,599.776664964801,0.07500004768371582
440,Medium,CutAggPasses,40,599.776664964801,0.0709998607635498
441,Medium,CutAggPasses,41,599.776664964801,0.0839998722076416
442,Medium,CutAggPasses,42,599.776664964801,0.08899998664855957
443,Medium,CutAggPasses,43,599.776664964801,0.08800005912780762
444,Medium,CutAggPasses,44,599.776664964801,0.125
445,Medium,CutAggPasses,45,599.776664964801,0.1420001983642578
446,Medium,CutAggPasses,46,599.776664964801,0.10900020599365234
